,model,data_name,sample_len,class_disbalance,f1_test_raw_disbalanced,f1_test_raw_population,f1_test_smote_on_disbalanced,f1_test_smote_on_population
1626,Random Forest,eye_movements,100,0.8,0.4,0.3721386527141923,0.8947368421052632,0.42586260491140815
1627,Neural Net,eye_movements,100,0.8,0.3333333333333333,0.3980861244019139,0.8172043010752689,0.5367538233843118
1628,AdaBoost,eye_movements,100,0.8,0.25,0.5229793977812995,0.9024390243902439,0.5191885964912281
1629,Naive Bayes,eye_movements,100,0.8,0.5454545454545454,0.5874458874458874,0.6732673267326733,0.5771479982006298
1630,QDA,eye_movements,100,0.8,0.2,0.3797979797979798,0.9195402298850575,0.42427958307786634
1631,XGB,eye_movements,100,0.8,0.5333333333333333,0.5053497942386831,1.0,0.4799762681696826
1632,Nearest Neighbors,eye_movements,100,1.0,0.6666666666666666,0.5476819601249099,0.7722772277227723,0.5261013496307614
1633,Decision Tree,eye_movements,100,1.0,0.25,0.4414495357891584,0.865979381443299,0.4707933740191805
1634,Random Forest,eye_movements,100,1.0,0.3076923076923077,0.513776337115073,0.9142857142857143,0.522372528616025
1635,Neural Net,eye_movements,100,1.0,0.5833333333333334,0.6068339100346021,0.6987951807228916,0.43576441867561794
1636,AdaBoost,eye_movements,100,1.0,0.4444444444444444,0.5060991435245263,0.9690721649484536,0.5393770574829071
1637,Naive Bayes,eye_movements,100,1.0,0.5714285714285714,0.6200241254523522,0.676923076923077,0.6280571316767756
1638,QDA,eye_movements,100,1.0,0.5,0.5364120781527532,0.8695652173913043,0.5620608899297423
1639,XGB,eye_movements,100,1.0,0.5,0.5087906233351093,1.0,0.49889135254988914
1640,Nearest Neighbors,eye_movements,200,0.2,0.5454545454545454,0.09563994374120956,0.7169811320754716,0.3884938590820944
1641,Decision Tree,eye_movements,200,0.2,0.4,0.2656855151045701,0.8837209302325582,0.3754684838160136
1642,Random Forest,eye_movements,200,0.2,0.0,0.015416238437821172,0.7450980392156863,0.3121468926553672
1643,Neural Net,eye_movements,200,0.2,0.0,0.016351558507920288,0.41975308641975306,0.5260189694950013
1644,AdaBoost,eye_movements,200,0.2,0.2,0.15082552431950022,0.8181818181818182,0.3769881556683587
1645,Naive Bayes,eye_movements,200,0.2,0.47619047619047616,0.42749016046018773,0.32558139534883723,0.526809982703237
1646,QDA,eye_movements,200,0.2,0.0,0.0,0.9743589743589743,0.007231404958677686
1647,XGB,eye_movements,200,0.2,0.2222222222222222,0.10892018779342723,1.0,0.31787584143605085
1648,Nearest Neighbors,eye_movements,200,0.4,0.15384615384615385,0.25909980430528373,0.7640449438202247,0.43241626794258375
1649,Decision Tree,eye_movements,200,0.4,0.3333333333333333,0.43087630496678264,0.8505747126436781,0.47020456566854435
1650,Random Forest,eye_movements,200,0.4,0.4444444444444444,0.19982993197278912,0.8205128205128205,0.40479274611398963
1651,Neural Net,eye_movements,200,0.4,0.13333333333333333,0.37312414733969984,0.5161290322580645,0.3497726477789437
1652,AdaBoost,eye_movements,200,0.4,0.0,0.35899255054984036,0.7804878048780488,0.4671931956257594
1653,Naive Bayes,eye_movements,200,0.4,0.3076923076923077,0.4285249104526213,0.45528455284552843,0.5407350295553842
1654,QDA,eye_movements,200,0.4,0.2222222222222222,0.25630914826498424,0.7906976744186046,0.28560490045941805
1655,XGB,eye_movements,200,0.4,0.25,0.33655994043186893,1.0,0.40187541862022774
1656,Nearest Neighbors,eye_movements,200,0.6,0.18181818181818182,0.3931297709923664,0.6716417910447762,0.473655019412091
1657,Decision Tree,eye_movements,200,0.6,0.42857142857142855,0.5254734595892238,0.8461538461538461,0.5419185282522996
1658,Random Forest,eye_movements,200,0.6,0.375,0.23534235342353424,0.7874015748031497,0.4983425414364641
1659,Neural Net,eye_movements,200,0.6,0.3157894736842105,0.4806841639634326,0.18181818181818182,0.19810508182601205
1660,AdaBoost,eye_movements,200,0.6,0.3157894736842105,0.43670886075949367,0.7333333333333333,0.4887722368037329
1661,Naive Bayes,eye_movements,200,0.6,0.5263157894736842,0.5807930323172129,0.574585635359116,0.5878623188405797
1662,QDA,eye_movements,200,0.6,0.64,0.5320326918006855,0.7464788732394366,0.5371665371665372
1663,XGB,eye_movements,200,0.6,0.4,0.44174454828660437,1.0,0.48364069006543725
1664,Nearest Neighbors,eye_movements,200,0.8,0.625,0.3951561504142766,0.7682926829268293,0.493549272577546
1665,Decision Tree,eye_movements,200,0.8,0.5142857142857142,0.3765971755211836,0.8428571428571429,0.4438994481912937
1666,Random Forest,eye_movements,200,0.8,0.3448275862068966,0.38960184271141823,0.8275862068965517,0.5115546218487395
1667,Neural Net,eye_movements,200,0.8,0.42857142857142855,0.3785217103082532,0.5679012345679012,0.4950662531716944
1668,AdaBoost,eye_movements,200,0.8,0.27586206896551724,0.45496464801721487,0.779874213836478,0.48941041785918715
1669,Naive Bayes,eye_movements,200,0.8,0.5882352941176471,0.43709825528007346,0.6310679611650486,0.6051999126065108
1670,QDA,eye_movements,200,0.8,0.5,0.3611202635914333,0.7662337662337663,0.45269461077844314
1671,XGB,eye_movements,200,0.8,0.5714285714285714,0.4862629246676514,1.0,0.4995818232506273
1672,Nearest Neighbors,eye_movements,200,1.0,0.6341463414634146,0.520258064516129,0.7707317073170732,0.5232736572890025
1673,Decision Tree,eye_movements,200,1.0,0.5945945945945946,0.4412770809578107,0.8383838383838383,0.5471321695760598
1674,Random Forest,eye_movements,200,1.0,0.5945945945945946,0.5224032586558045,0.8490566037735849,0.5508353221957041
1675,Neural Net,eye_movements,200,1.0,0.45161290322580644,0.33847231955150664,0.7619047619047619,0.5845388788426763
1676,AdaBoost,eye_movements,200,1.0,0.6046511627906976,0.5193370165745856,0.7653061224489796,0.49656310145724497
1677,Naive Bayes,eye_movements,200,1.0,0.5882352941176471,0.5744497194648253,0.6274509803921569,0.4958721704394141
1678,QDA,eye_movements,200,1.0,0.5652173913043478,0.5360531309297912,0.7665198237885462,0.5118247448344536
1679,XGB,eye_movements,200,1.0,0.6363636363636364,0.4744545705606186,1.0,0.49745649263721553
1680,Nearest Neighbors,eye_movements,300,0.2,0.0,0.08996212121212122,0.7058823529411765,0.4160741885625966
1681,Decision Tree,eye_movements,300,0.2,0.2857142857142857,0.2307067424857839,0.6105263157894737,0.46498111014240046
1682,Random Forest,eye_movements,300,0.2,0.0,0.02748091603053435,0.6923076923076923,0.391992250565063
1683,Neural Net,eye_movements,300,0.2,0.125,0.2946026986506747,0.49572649572649574,0.5519624784003949
1684,AdaBoost,eye_movements,300,0.2,0.18181818181818182,0.19332466406588644,0.5753424657534246,0.35374149659863946
1685,Naive Bayes,eye_movements,300,0.2,0.2222222222222222,0.367701034367701,0.38181818181818183,0.4457865976416451
1686,QDA,eye_movements,300,0.2,0.0,0.015416238437821172,0.6341463414634146,0.22021364009860311
1687,XGB,eye_movements,300,0.2,0.2,0.10970464135021098,1.0,0.2974828375286041
1688,Nearest Neighbors,eye_movements,300,0.4,0.25,0.2828593389700231,0.7019867549668874,0.4971256501505612
1689,Decision Tree,eye_movements,300,0.4,0.21052631578947367,0.2636835797043548,0.6950354609929078,0.4376470588235294
1690,Random Forest,eye_movements,300,0.4,0.23529411764705882,0.06410879067508499,0.7007299270072993,0.437125748502994
1691,Neural Net,eye_movements,300,0.4,0.25806451612903225,0.3554030874785592,0.4765957446808511,0.6391592059166991
1692,AdaBoost,eye_movements,300,0.4,0.3,0.1838074398249453,0.6363636363636364,0.43833131801692865
1693,Naive Bayes,eye_movements,300,0.4,0.35714285714285715,0.2933433621662279,0.38596491228070173,0.3474341192787795
1694,QDA,eye_movements,300,0.4,0.19047619047619047,0.22077922077922077,0.5714285714285714,0.24932458510227712
1695,XGB,eye_movements,300,0.4,0.21052631578947367,0.22490628904623075,1.0,0.3474081702711981
1696,Nearest Neighbors,eye_movements,300,0.6,0.3333333333333333,0.3687374749498998,0.7729468599033816,0.49313563975837454
1697,Decision Tree,eye_movements,300,0.6,0.41379310344827586,0.33078880407124683,0.7872340425531915,0.5013974287311347
1698,Random Forest,eye_movements,300,0.6,0.17391304347826086,0.24510978043912177,0.8128342245989305,0.46012994683992914
1699,Neural Net,eye_movements,300,0.6,0.1875,0.36673625608907445,0.623574144486692,0.6198382290336313
1700,AdaBoost,eye_movements,300,0.6,0.5294117647058824,0.39666666666666667,0.7319587628865979,0.4836184401275732
1701,Naive Bayes,eye_movements,300,0.6,0.20689655172413793,0.3601864181091877,0.48739495798319327,0.5696636925188744
1702,QDA,eye_movements,300,0.6,0.24242424242424243,0.3793216990451103,0.6497890295358649,0.5347567030784508
1703,XGB,eye_movements,300,0.6,0.42424242424242425,0.3879689084150051,1.0,0.4421577798565638
1704,Nearest Neighbors,eye_movements,300,0.8,0.5,0.4812623274161736,0.7301587301587301,0.5193657395373018
1705,Decision Tree,eye_movements,300,0.8,0.42857142857142855,0.4576116681859617,0.7483443708609272,0.6012875536480686
1706,Random Forest,eye_movements,300,0.8,0.1111111111111111,0.3441011235955056,0.7984189723320159,0.4942528735632184
1707,Neural Net,eye_movements,300,0.8,0.684931506849315,0.6274431591543678,0.3821656050955414,0.30325720703856235
1708,AdaBoost,eye_movements,300,0.8,0.3333333333333333,0.4354445797807552,0.7800829875518672,0.5045723507261969
1709,Naive Bayes,eye_movements,300,0.8,0.22857142857142856,0.3240343347639485,0.5221674876847291,0.3821323769155527
1710,QDA,eye_movements,300,0.8,0.2,0.3347547974413646,0.6326530612244898,0.39801980198019804
1711,XGB,eye_movements,300,0.8,0.45454545454545453,0.4718498659517426,1.0,0.4836971930819393
1712,Nearest Neighbors,eye_movements,300,1.0,0.42105263157894735,0.49087982832618027,0.7449664429530202,0.5155601659751037
1713,Decision Tree,eye_movements,300,1.0,0.41509433962264153,0.3783244680851064,0.802547770700637,0.5588235294117647
1714,Random Forest,eye_movements,300,1.0,0.625,0.5344520722095093,0.82,0.5232898589299974
1715,Neural Net,eye_movements,300,1.0,0.6097560975609756,0.6483516483516484,0.4931506849315068,0.31586503948312994
1716,AdaBoost,eye_movements,300,1.0,0.5084745762711864,0.5169698615259299,0.7320261437908496,0.5415800415800416
1717,Naive Bayes,eye_movements,300,1.0,0.49056603773584906,0.3433777154870357,0.4608695652173913,0.32072727272727275
1718,QDA,eye_movements,300,1.0,0.43636363636363634,0.4774748923959828,0.602510460251046,0.3783068783068783
1719,XGB,eye_movements,300,1.0,0.4,0.5365205843293492,1.0,0.5383187483426147
1720,Nearest Neighbors,eye_movements,400,0.2,0.0,0.12944393801276208,0.6610169491525424,0.44236006051437216
1721,Decision Tree,eye_movements,400,0.2,0.0,0.1864841745081266,0.6071428571428571,0.43315184513006655
1722,Random Forest,eye_movements,400,0.2,0.0,0.019507186858316223,0.64,0.35306262904335856
1723,Neural Net,eye_movements,400,0.2,0.0,0.194515852613539,0.46153846153846156,0.4856651376146789
1724,AdaBoost,eye_movements,400,0.2,0.0,0.10476639924492685,0.5656565656565656,0.4107200516628996
1725,Naive Bayes,eye_movements,400,0.2,0.05714285714285714,0.5270408163265307,0.3285024154589372,0.5764366540936321
1726,QDA,eye_movements,400,0.2,0.0,0.23253936213161083,0.6071428571428571,0.2882062950322336
1727,XGB,eye_movements,400,0.2,0.0,0.10655351249410655,1.0,0.2600861731296514
1728,Nearest Neighbors,eye_movements,400,0.4,0.07692307692307693,0.3176428314768236,0.71,0.5012152308938699
1729,Decision Tree,eye_movements,400,0.4,0.2222222222222222,0.28241631396691036,0.6379310344827587,0.5581171950048031
1730,Random Forest,eye_movements,400,0.4,0.0,0.04484304932735426,0.6502463054187192,0.4712041884816754
1731,Neural Net,eye_movements,400,0.4,0.1,0.2016949152542373,0.5148514851485149,0.6483239682232126
1732,AdaBoost,eye_movements,400,0.4,0.19047619047619047,0.27133307117577665,0.5652173913043478,0.48817080207732255
1733,Naive Bayes,eye_movements,400,0.4,0.26229508196721313,0.627785312923852,0.4414715719063545,0.6124518353275198
1734,QDA,eye_movements,400,0.4,0.20833333333333334,0.5613714285714285,0.5238095238095238,0.552803738317757
1735,XGB,eye_movements,400,0.4,0.0,0.2840822543792841,1.0,0.3748271092669433
1736,Nearest Neighbors,eye_movements,400,0.6,0.41025641025641024,0.4045307443365696,0.753731343283582,0.5035345296356716
1737,Decision Tree,eye_movements,400,0.6,0.18604651162790697,0.4184765983481187,0.8031496062992126,0.4837807606263982
1738,Random Forest,eye_movements,400,0.6,0.30303030303030304,0.32320237212750186,0.7333333333333333,0.5498229640870005
1739,Neural Net,eye_movements,400,0.6,0.32432432432432434,0.3342696629213483,0.33112582781456956,0.2530644523527086
1740,AdaBoost,eye_movements,400,0.6,0.2631578947368421,0.40262725779967157,0.6831275720164609,0.5147977192506109
1741,Naive Bayes,eye_movements,400,0.6,0.3829787234042553,0.523517382413088,0.5119047619047619,0.5979965156794426
1742,QDA,eye_movements,400,0.6,0.2926829268292683,0.43989153359445615,0.6274509803921569,0.48586621886369996
1743,XGB,eye_movements,400,0.6,0.10810810810810811,0.3722033898305085,1.0,0.4845814977973568
1744,Nearest Neighbors,eye_movements,400,0.8,0.5161290322580645,0.45575614087007993,0.7492447129909365,0.4846007086399564
1745,Decision Tree,eye_movements,400,0.8,0.36619718309859156,0.5101615424700364,0.6988636363636364,0.5241199478487614
1746,Random Forest,eye_movements,400,0.8,0.4528301886792453,0.38200738502853304,0.7707006369426752,0.5015256588072122
1747,Neural Net,eye_movements,400,0.8,0.4074074074074074,0.35855728429985856,0.6523809523809524,0.6132828919714166
1748,AdaBoost,eye_movements,400,0.8,0.5079365079365079,0.4674784674784675,0.6688311688311688,0.4751913807768642
1749,Naive Bayes,eye_movements,400,0.8,0.4782608695652174,0.2319191919191919,0.2803738317757009,0.23238866396761135
1750,QDA,eye_movements,400,0.8,0.37209302325581395,0.2791062328498628,0.40186915887850466,0.24533545057562525
1751,XGB,eye_movements,400,0.8,0.46875,0.4892966360856269,1.0,0.5
1752,Nearest Neighbors,eye_movements,400,1.0,0.4,0.5190799790904339,0.7494145199063232,0.5263959390862945
1753,Decision Tree,eye_movements,400,1.0,0.5121951219512195,0.5285824147654448,0.6902654867256637,0.4656877434821696
1754,Random Forest,eye_movements,400,1.0,0.4383561643835616,0.4752694114396242,0.7878787878787878,0.49008421624558546
1755,Neural Net,eye_movements,400,1.0,0.6476190476190476,0.6313438895655704,0.4226415094339623,0.2436466317063332
1756,AdaBoost,eye_movements,400,1.0,0.5066666666666667,0.527542372881356,0.6981627296587927,0.529126213592233
1757,Naive Bayes,eye_movements,400,1.0,0.4166666666666667,0.4768062974416643,0.6153846153846154,0.6016156462585034
1758,QDA,eye_movements,400,1.0,0.5517241379310345,0.5401174168297456,0.6872246696035242,0.5605667060212515
1759,XGB,eye_movements,400,1.0,0.5432098765432098,0.5338645418326693,1.0,0.5553822152886115
1760,Nearest Neighbors,eye_movements,500,0.2,0.0,0.1815800960279354,0.6405228758169934,0.4488468361916026
1761,Decision Tree,eye_movements,500,0.2,0.42105263157894735,0.2672413793103448,0.5421686746987951,0.4904423812124522
1762,Random Forest,eye_movements,500,0.2,0.0,0.0031233732431025507,0.5161290322580645,0.4421748272754581
1763,Neural Net,eye_movements,500,0.2,0.19230769230769232,0.6196369636963697,0.3607843137254902,0.6172370088719898
1764,AdaBoost,eye_movements,500,0.2,0.0,0.07363770250368189,0.49206349206349204,0.44582427817447995
1765,Naive Bayes,eye_movements,500,0.2,0.16666666666666666,0.11873840445269017,0.2958579881656805,0.4761357101782634
1766,QDA,eye_movements,500,0.2,0.2857142857142857,0.1306122448979592,0.5185185185185185,0.32028218694885363
1767,XGB,eye_movements,500,0.2,0.16666666666666666,0.1355463347164592,1.0,0.2776049766718507
1768,Nearest Neighbors,eye_movements,500,0.4,0.2962962962962963,0.30099594245665806,0.7530364372469636,0.48620016727069976
1769,Decision Tree,eye_movements,500,0.4,0.0,0.33416105001773677,0.5606694560669456,0.5058535257282875
1770,Random Forest,eye_movements,500,0.4,0.0,0.045,0.6387832699619772,0.5128893662728249
1771,Neural Net,eye_movements,500,0.4,0.07142857142857142,0.35696649029982364,0.28776978417266186,0.22167080231596362
1772,AdaBoost,eye_movements,500,0.4,0.14285714285714285,0.25365853658536586,0.5355648535564853,0.485895221646517
1773,Naive Bayes,eye_movements,500,0.4,0.33962264150943394,0.5538236726741355,0.4376899696048632,0.581957947094732
1774,QDA,eye_movements,500,0.4,0.2631578947368421,0.37966101694915255,0.5390070921985816,0.5010718113612004
1775,XGB,eye_movements,500,0.4,0.0,0.29330254041570436,1.0,0.38273283480625425
1776,Nearest Neighbors,eye_movements,500,0.6,0.34615384615384615,0.42125,0.7235294117647059,0.5129436882839605
1777,Decision Tree,eye_movements,500,0.6,0.25,0.2534351145038168,0.7096774193548387,0.5392385392385393
1778,Random Forest,eye_movements,500,0.6,0.2,0.2024565861922914,0.7335423197492164,0.5256241787122208
1779,Neural Net,eye_movements,500,0.6,0.18181818181818182,0.21588089330024815,0.5965665236051502,0.6324401718142769
1780,AdaBoost,eye_movements,500,0.6,0.3018867924528302,0.35019455252918286,0.6352201257861635,0.5084468664850136
1781,Naive Bayes,eye_movements,500,0.6,0.3125,0.4231354642313546,0.4950980392156863,0.5650349650349651
1782,QDA,eye_movements,500,0.6,0.2909090909090909,0.3511450381679389,0.5895953757225434,0.5013304949441192
1783,XGB,eye_movements,500,0.6,0.3333333333333333,0.42508038585209,1.0,0.4372912238080777
1784,Nearest Neighbors,eye_movements,500,0.8,0.5194805194805194,0.4523953911461492,0.762589928057554,0.49562363238512036
