,model,data_name,sample_len,class_disbalance,f1_test_raw_disbalanced,f1_test_raw_population,f1_test_bn_mix_on_disbalanced,f1_test_bn_mix_on_population
3689,Decision Tree,house_16H,1000,0.8,0.7412587412587412,0.7882102704345184,0.8519003931847968,0.7882725832012678
3690,Random Forest,house_16H,1000,0.8,0.8275862068965517,0.8186973180076629,0.8561064087061668,0.8195020746887967
3691,Neural Net,house_16H,1000,0.8,0.6542056074766355,0.7105819517080227,0.6847335140018067,0.7146576117713639
3692,AdaBoost,house_16H,1000,0.8,0.7837837837837838,0.8467619337184554,0.8581818181818182,0.8480117820324006
3693,Naive Bayes,house_16H,1000,0.8,0.5375,0.6821325648414985,0.6588003933136677,0.6948060154176672
3694,QDA,house_16H,1000,0.8,0.782051282051282,0.7776355100298762,0.7955390334572491,0.7922272047832586
3695,XGB,house_16H,1000,0.8,0.8311688311688312,0.8566221142162819,1.0,0.8523308270676692
3696,Nearest Neighbors,house_16H,1000,0.9,0.6257668711656442,0.6482608017469973,0.8054919908466819,0.672860782256856
3697,Decision Tree,house_16H,1000,0.9,0.7701149425287356,0.7759562841530054,0.8893756845564075,0.8138489208633094
3698,Random Forest,house_16H,1000,0.9,0.8461538461538461,0.8174148840012052,0.86438809261301,0.8163448585541087
3699,Neural Net,house_16H,1000,0.9,0.7037037037037037,0.6923579359895493,0.752895752895753,0.7509138381201045
3700,AdaBoost,house_16H,1000,0.9,0.8783068783068783,0.8322309079975947,0.8755458515283843,0.835577919194909
3701,Naive Bayes,house_16H,1000,0.9,0.2727272727272727,0.35840603631219053,0.35335689045936397,0.3392429324389075
3702,QDA,house_16H,1000,0.9,0.7708333333333334,0.7773078605804288,0.8183856502242153,0.7940234791889007
3703,XGB,house_16H,1000,0.9,0.8461538461538461,0.8460606060606061,1.0,0.8609489597365664
3704,Nearest Neighbors,house_16H,1000,1.0,0.6564102564102564,0.6609403254972875,0.7964601769911505,0.6692665366731664
3705,Decision Tree,house_16H,1000,1.0,0.8191489361702128,0.7992788461538461,0.8967611336032388,0.8027619333533473
3706,Random Forest,house_16H,1000,1.0,0.8350515463917526,0.8180984408437787,0.8743718592964824,0.8265615524560339
3707,Neural Net,house_16H,1000,1.0,0.7488151658767772,0.7484801357274141,0.6898509581263307,0.6892190957951312
3708,AdaBoost,house_16H,1000,1.0,0.8449197860962567,0.8355474118185983,0.8681863230921705,0.8421996413628213
3709,Naive Bayes,house_16H,1000,1.0,0.672,0.6954320561500402,0.6948775055679287,0.6813592443817175
3710,QDA,house_16H,1000,1.0,0.7570093457943925,0.7819609967497292,0.806390977443609,0.7913990505445406
3711,XGB,house_16H,1000,1.0,0.8421052631578947,0.8574871949382344,1.0,0.8566706730769231
3712,Nearest Neighbors,house_16H,2000,0.1,0.0,0.17796610169491525,0.5140845070422535,0.5954782608695652
3713,Decision Tree,house_16H,2000,0.1,0.4827586206896552,0.5610615799295045,0.6167400881057269,0.6321495327102804
3714,Random Forest,house_16H,2000,0.1,0.0,0.17875577288780223,0.5687203791469194,0.6854425749817118
3715,Neural Net,house_16H,2000,0.1,0.0,0.0,0.29591836734693877,0.7498677948175568
3716,AdaBoost,house_16H,2000,0.1,0.4444444444444444,0.6418586335892892,0.5955555555555555,0.7604041787977394
3717,Naive Bayes,house_16H,2000,0.1,0.19047619047619047,0.14782370654256774,0.2074074074074074,0.2251759186864738
3718,QDA,house_16H,2000,0.1,0.4878048780487805,0.6381842456608812,0.2616822429906542,0.32330300909727083
3719,XGB,house_16H,2000,0.1,0.6206896551724138,0.6506403940886699,1.0,0.7329992841803865
3720,Nearest Neighbors,house_16H,2000,0.2,0.24242424242424243,0.3661781285231116,0.585812356979405,0.591638736990651
3721,Decision Tree,house_16H,2000,0.2,0.6170212765957447,0.7047075606276747,0.7395348837209302,0.7577371048252912
3722,Random Forest,house_16H,2000,0.2,0.34615384615384615,0.4486884491486424,0.7156862745098039,0.7586919104991394
3723,Neural Net,house_16H,2000,0.2,0.3850267379679144,0.7319698600645855,0.38386041439476554,0.7417690417690418
3724,AdaBoost,house_16H,2000,0.2,0.684931506849315,0.7128167462357694,0.742014742014742,0.8024466854025458
3725,Naive Bayes,house_16H,2000,0.2,0.13333333333333333,0.12745912995289554,0.22393822393822393,0.27742749054224464
3726,QDA,house_16H,2000,0.2,0.6542056074766355,0.7682343870470316,0.6509635974304069,0.7575456053067994
3727,XGB,house_16H,2000,0.2,0.717948717948718,0.7482530012542555,1.0,0.813355592654424
3728,Nearest Neighbors,house_16H,2000,0.3,0.2653061224489796,0.45910398684751336,0.6827794561933535,0.6360078277886497
3729,Decision Tree,house_16H,2000,0.3,0.6981132075471698,0.7690752905507833,0.7551622418879056,0.7843319399287816
3730,Random Forest,house_16H,2000,0.3,0.5882352941176471,0.6519272158090393,0.7378335949764521,0.7859683155512448
3731,Neural Net,house_16H,2000,0.3,0.0,0.0,0.3123425692695214,0.3935483870967742
3732,AdaBoost,house_16H,2000,0.3,0.6605504587155964,0.7877142372306126,0.7586206896551724,0.8266834884087684
3733,Naive Bayes,house_16H,2000,0.3,0.15384615384615385,0.26201984227931824,0.19263456090651557,0.26409344845099036
3734,QDA,house_16H,2000,0.3,0.5892857142857143,0.7644118627124292,0.6863033873343152,0.7834465329331859
3735,XGB,house_16H,2000,0.3,0.7184466019417476,0.8002705902249281,1.0,0.8246566592143085
3736,Nearest Neighbors,house_16H,2000,0.4,0.43609022556390975,0.5523598820058997,0.7514450867052023,0.6451099076138898
3737,Decision Tree,house_16H,2000,0.4,0.6466165413533834,0.7290623381108616,0.8239700374531835,0.7635394100983169
3738,Random Forest,house_16H,2000,0.4,0.6371681415929203,0.7303655446977922,0.7759433962264151,0.7961471656402969
3739,Neural Net,house_16H,2000,0.4,0.5462962962962963,0.7514131720783489,0.594238683127572,0.7487205731832139
3740,AdaBoost,house_16H,2000,0.4,0.7407407407407407,0.8043514092632273,0.8154402895054282,0.8234922639722134
3741,Naive Bayes,house_16H,2000,0.4,0.0821917808219178,0.13208068527217465,0.2063157894736842,0.2266805627931214
3742,QDA,house_16H,2000,0.4,0.647887323943662,0.7684436375639544,0.75,0.7691802201412847
3743,XGB,house_16H,2000,0.4,0.7605633802816901,0.8274739583333334,1.0,0.8420221169036335
3744,Nearest Neighbors,house_16H,2000,0.5,0.49230769230769234,0.5680515759312321,0.7253384912959381,0.641448950152268
3745,Decision Tree,house_16H,2000,0.5,0.7208121827411168,0.7773597251758547,0.8192534381139489,0.7998742336110675
3746,Random Forest,house_16H,2000,0.5,0.73224043715847,0.756512678013199,0.8031189083820662,0.8043581241117953
3747,Neural Net,house_16H,2000,0.5,0.0,0.0,0.6413345690454124,0.7117794486215538
3748,AdaBoost,house_16H,2000,0.5,0.8041237113402062,0.8111979166666666,0.8158148505303761,0.8354627609847305
3749,Naive Bayes,house_16H,2000,0.5,0.0,0.0,0.27168576104746317,0.2824887104867035
3750,QDA,house_16H,2000,0.5,0.7623318385650224,0.7808799883058033,0.7520891364902507,0.7938791124713084
3751,XGB,house_16H,2000,0.5,0.81,0.824385510996119,1.0,0.8445620040454334
3752,Nearest Neighbors,house_16H,2000,0.6,0.5508474576271186,0.6097560975609756,0.7722132471728594,0.6532183554049892
3753,Decision Tree,house_16H,2000,0.6,0.6964285714285714,0.7734770537318308,0.8491171749598716,0.8170263080106415
3754,Random Forest,house_16H,2000,0.6,0.7692307692307693,0.7838336407848399,0.8244766505636071,0.8189287888009739
3755,Neural Net,house_16H,2000,0.6,0.5879265091863517,0.7181131211357912,0.6417998815867377,0.7399975529181451
3756,AdaBoost,house_16H,2000,0.6,0.7659574468085106,0.8263454317897372,0.8169717138103162,0.8313160717021603
3757,Naive Bayes,house_16H,2000,0.6,0.13432835820895522,0.1705342687533729,0.23579545454545456,0.24200206398348814
3758,QDA,house_16H,2000,0.6,0.6936936936936937,0.7675190966456327,0.7394495412844037,0.7507507507507507
3759,XGB,house_16H,2000,0.6,0.8050847457627118,0.8554608830364059,1.0,0.8637524410395073
3760,Nearest Neighbors,house_16H,2000,0.7,0.6164383561643836,0.633502860775588,0.7762237762237763,0.6519524617996605
3761,Decision Tree,house_16H,2000,0.7,0.7591240875912408,0.7790528527557783,0.8498659517426274,0.8165352030382705
3762,Random Forest,house_16H,2000,0.7,0.7887323943661971,0.8083973053423156,0.8153846153846154,0.8183880235898987
3763,Neural Net,house_16H,2000,0.7,0.0,0.0,0.0,0.0
3764,AdaBoost,house_16H,2000,0.7,0.8070175438596491,0.8362122146822949,0.8345021037868162,0.8372304889158821
3765,Naive Bayes,house_16H,2000,0.7,0.2289156626506024,0.2042755344418052,0.16983523447401774,0.18016085790884717
3766,QDA,house_16H,2000,0.7,0.6491228070175439,0.649546827794562,0.6346666666666667,0.631859756097561
3767,XGB,house_16H,2000,0.7,0.8368794326241135,0.8571866380631321,1.0,0.8600754716981132
3768,Nearest Neighbors,house_16H,2000,0.8,0.6355140186915887,0.6439765711571949,0.8017565872020075,0.6521329987452948
3769,Decision Tree,house_16H,2000,0.8,0.7687296416938111,0.7932074273924774,0.851063829787234,0.7930923176242737
3770,Random Forest,house_16H,2000,0.8,0.8092105263157895,0.8121668234556287,0.8532842234499693,0.8282245827010623
3771,Neural Net,house_16H,2000,0.8,0.0,0.0,0.6993922393641889,0.7292726197516263
3772,AdaBoost,house_16H,2000,0.8,0.8364779874213837,0.845044771589012,0.8653010552451893,0.8398902104300091
3773,Naive Bayes,house_16H,2000,0.8,0.21739130434782608,0.28428678491131654,0.2607781282860147,0.2765208647561589
3774,QDA,house_16H,2000,0.8,0.7238805970149254,0.6897929531420269,0.727540500736377,0.6907775768535263
3775,XGB,house_16H,2000,0.8,0.8463949843260188,0.8619386057765008,1.0,0.860273150232628
3776,Nearest Neighbors,house_16H,2000,0.9,0.6183844011142061,0.665265054813035,0.8096017457719585,0.6793915896212347
3777,Decision Tree,house_16H,2000,0.9,0.7700258397932817,0.8124085455077553,0.8537378114842904,0.816175381424974
3778,Random Forest,house_16H,2000,0.9,0.8130081300813008,0.8241724870938354,0.8507625272331155,0.8252020353187668
3779,Neural Net,house_16H,2000,0.9,0.7033898305084746,0.7189467658843732,0.0,0.0
3780,AdaBoost,house_16H,2000,0.9,0.8166666666666667,0.8468631897203326,0.870575221238938,0.8521084337349397
3781,Naive Bayes,house_16H,2000,0.9,0.15920398009950248,0.1463013698630137,0.16151545363908276,0.1710277852711087
3782,QDA,house_16H,2000,0.9,0.8212290502793296,0.8060522696011004,0.8041119360365505,0.8056798888717395
3783,XGB,house_16H,2000,0.9,0.8476454293628809,0.8671370665065306,1.0,0.8698741672834938
3784,Nearest Neighbors,house_16H,2000,1.0,0.6697892271662763,0.6672659176029963,0.8067560854446101,0.6669683257918552
3785,Decision Tree,house_16H,2000,1.0,0.821256038647343,0.8004892218315243,0.8746976294146106,0.8270503597122302
3786,Random Forest,house_16H,2000,1.0,0.8443396226415094,0.825957825957826,0.8681640625,0.8335540838852097
3787,Neural Net,house_16H,2000,1.0,0.7448275862068966,0.7404873877725524,0.7479518072289156,0.7419401060323829
3788,AdaBoost,house_16H,2000,1.0,0.8524590163934426,0.8490036900369003,0.8724035608308606,0.8486286137879911
3789,Naive Bayes,house_16H,2000,1.0,0.16877637130801687,0.15233415233415235,0.12177121771217712,0.1350978770333609
3790,QDA,house_16H,2000,1.0,0.7571801566579635,0.7639926922438133,0.7927155865024103,0.7821211150272349
3791,XGB,house_16H,2000,1.0,0.8729016786570744,0.8672513750557455,1.0,0.8676622800532308
3792,Nearest Neighbors,house_16H,3000,0.1,0.2,0.2091705306543019,0.5207373271889401,0.5975462242958355
3793,Decision Tree,house_16H,3000,0.1,0.42105263157894735,0.5980861244019139,0.5631578947368421,0.6912928759894459
3794,Random Forest,house_16H,3000,0.1,0.16,0.2038079914186109,0.4594594594594595,0.7512226931855233
3795,Neural Net,house_16H,3000,0.1,0.0,0.0,0.0,0.0
3796,AdaBoost,house_16H,3000,0.1,0.44,0.6655065738592421,0.49321266968325794,0.7770762506070908
3797,Naive Bayes,house_16H,3000,0.1,0.14285714285714285,0.08361774744027303,0.12087912087912088,0.13762730525736305
3798,QDA,house_16H,3000,0.1,0.3516483516483517,0.7292145908642786,0.35051546391752575,0.4196925818667855
3799,XGB,house_16H,3000,0.1,0.40816326530612246,0.6416517768513004,1.0,0.7439817255315411
3800,Nearest Neighbors,house_16H,3000,0.2,0.37623762376237624,0.4084201388888889,0.6446043165467625,0.6439267886855241
3801,Decision Tree,house_16H,3000,0.2,0.6607142857142857,0.7168330955777461,0.7620528771384136,0.7590682196339434
3802,Random Forest,house_16H,3000,0.2,0.5301204819277109,0.5120455540954884,0.7168,0.7667569397427217
3803,Neural Net,house_16H,3000,0.2,0.0,0.0,0.39260312944523473,0.7357237715803453
3804,AdaBoost,house_16H,3000,0.2,0.7289719626168224,0.7480943095195888,0.7735849056603774,0.8158023085677125
3805,Naive Bayes,house_16H,3000,0.2,0.12307692307692308,0.12590127565169162,0.1935483870967742,0.2113564668769716
3806,QDA,house_16H,3000,0.2,0.6608695652173913,0.7155571377714489,0.6176961602671118,0.7051553672316384
3807,XGB,house_16H,3000,0.2,0.7758620689655172,0.773663988822913,1.0,0.8265658392240671
3808,Nearest Neighbors,house_16H,3000,0.3,0.3048780487804878,0.45359983683459104,0.6583592938733126,0.6218261308222633
3809,Decision Tree,house_16H,3000,0.3,0.6347305389221557,0.7053865884939539,0.7230320699708455,0.7874112928108609
3810,Random Forest,house_16H,3000,0.3,0.5540540540540541,0.5992249643075668,0.7221597300337458,0.7627891271315211
3811,Neural Net,house_16H,3000,0.3,0.45263157894736844,0.6211405739193607,0.0,0.0
3812,AdaBoost,house_16H,3000,0.3,0.6666666666666666,0.7644599303135888,0.7537796976241901,0.8112137416950251
3813,Naive Bayes,house_16H,3000,0.3,0.039603960396039604,0.14222954420647996,0.19439252336448598,0.2169811320754717
3814,QDA,house_16H,3000,0.3,0.6480446927374302,0.7520297699594046,0.6849015317286652,0.7447098976109215
3815,XGB,house_16H,3000,0.3,0.7485380116959064,0.7946748591909882,1.0,0.8240846216436127
3816,Nearest Neighbors,house_16H,3000,0.4,0.45098039215686275,0.5382643720248993,0.7083993660855784,0.6504684770525647
3817,Decision Tree,house_16H,3000,0.4,0.7296137339055794,0.8108192620387742,0.7924230465666929,0.8075365929616942
3818,Random Forest,house_16H,3000,0.4,0.6938775510204082,0.7392621636072001,0.7573770491803279,0.7839586028460543
3819,Neural Net,house_16H,3000,0.4,0.4755244755244755,0.7137219528695457,0.5708267509215377,0.7435008665511266
3820,AdaBoost,house_16H,3000,0.4,0.7488151658767772,0.8085728202630297,0.7919678714859437,0.8342910389812083
3821,Naive Bayes,house_16H,3000,0.4,0.0,0.0,0.2724795640326976,0.32782101167315175
3822,QDA,house_16H,3000,0.4,0.70995670995671,0.7890282131661442,0.7274096385542169,0.8022939933594929
3823,XGB,house_16H,3000,0.4,0.8,0.8288492706645056,1.0,0.8495852246047895
3824,Nearest Neighbors,house_16H,3000,0.5,0.45353159851301117,0.6112251882272416,0.748395378690629,0.661661191928672
3825,Decision Tree,house_16H,3000,0.5,0.7391304347826086,0.771479616696443,0.8220451527224436,0.7977812995245642
3826,Random Forest,house_16H,3000,0.5,0.6916666666666667,0.7506525143553158,0.7939233817701453,0.8
3827,Neural Net,house_16H,3000,0.5,0.569377990430622,0.7417332513829134,0.5543478260869565,0.6052729298180468
3828,AdaBoost,house_16H,3000,0.5,0.7862595419847328,0.8221015649952091,0.8211488250652742,0.8357375523499302
3829,Naive Bayes,house_16H,3000,0.5,0.16326530612244897,0.1681535550148689,0.22947131608548932,0.22477183833116038
3830,QDA,house_16H,3000,0.5,0.7168458781362007,0.8023238492477283,0.7633289986996099,0.7976115650534256
3831,XGB,house_16H,3000,0.5,0.8045977011494253,0.8365783593999362,1.0,0.8547692307692307
3832,Nearest Neighbors,house_16H,3000,0.6,0.5266272189349113,0.5980804849301229,0.7825618945102261,0.6493747105141269
3833,Decision Tree,house_16H,3000,0.6,0.7743732590529248,0.8109107720758206,0.8120300751879699,0.7863358040605866
3834,Random Forest,house_16H,3000,0.6,0.7459807073954984,0.7854142160981348,0.7846575342465754,0.796875
3835,Neural Net,house_16H,3000,0.6,0.5668276972624798,0.6833177229680508,0.653160453808752,0.742242551613302
3836,AdaBoost,house_16H,3000,0.6,0.8126801152737753,0.8183404727907345,0.8186753528773073,0.8326193390452876
3837,Naive Bayes,house_16H,3000,0.6,0.12307692307692308,0.112384679899357,0.13953488372093023,0.12225618227285356
3838,QDA,house_16H,3000,0.6,0.6688963210702341,0.713441918739932,0.7160804020100503,0.7349712493465761
3839,XGB,house_16H,3000,0.6,0.8357348703170029,0.8525921299188007,1.0,0.8575371875479221
3840,Nearest Neighbors,house_16H,3000,0.7,0.5933014354066986,0.6231288040796183,0.7916083916083916,0.6651270207852193
3841,Decision Tree,house_16H,3000,0.7,0.8027522935779816,0.8006279434850864,0.8309859154929577,0.8079792903913507
3842,Random Forest,house_16H,3000,0.7,0.7506053268765133,0.804972554084598,0.8325449385052034,0.830759822657086
3843,Neural Net,house_16H,3000,0.7,0.0,0.0,0.6646403242147924,0.7257630686469418
3844,AdaBoost,house_16H,3000,0.7,0.8656036446469249,0.8401050517534373,0.8382559774964838,0.8446866485013624
3845,Naive Bayes,house_16H,3000,0.7,0.10084033613445378,0.12586637094538397,0.12728857890148212,0.1553556827473426
3846,QDA,house_16H,3000,0.7,0.7487179487179487,0.7159231176159407,0.7059471365638766,0.7010198604401503
3847,XGB,house_16H,3000,0.7,0.8764044943820225,0.8605967865340475,1.0,0.8691350622095638
3848,Nearest Neighbors,house_16H,3000,0.8,0.5862068965517241,0.6506211180124224,0.7955018742190754,0.658856173886234
3849,Decision Tree,house_16H,3000,0.8,0.7853881278538812,0.8055853920515574,0.8597816960537363,0.809545804464973
3850,Random Forest,house_16H,3000,0.8,0.7917620137299771,0.8125098224108125,0.8371511870054145,0.8166768853464133
3851,Neural Net,house_16H,3000,0.8,0.6962699822380106,0.7492315573770492,0.7227615965480043,0.7513738104811687
3852,AdaBoost,house_16H,3000,0.8,0.8131868131868132,0.8395811200485658,0.8583128583128583,0.8460044809559373
3853,Naive Bayes,house_16H,3000,0.8,0.13545816733067728,0.16323210412147504,0.1626865671641791,0.16950067476383265
3854,QDA,house_16H,3000,0.8,0.7139240506329114,0.7076759439815635,0.7845454545454545,0.7684892803722786
3855,XGB,house_16H,3000,0.8,0.8384279475982532,0.8676848631483441,1.0,0.8695259593679459
3856,Nearest Neighbors,house_16H,3000,0.9,0.6285714285714286,0.6547400611620795,0.7962825278810409,0.6682860179140732
3857,Decision Tree,house_16H,3000,0.9,0.8243992606284658,0.8109080011986814,0.8467650397275823,0.8113207547169812
3858,Random Forest,house_16H,3000,0.9,0.8022388059701493,0.8246116724475946,0.8253145817912657,0.8238688126328576
3859,Neural Net,house_16H,3000,0.9,0.0,0.0,0.6902173913043478,0.706143832354342
3860,AdaBoost,house_16H,3000,0.9,0.8131868131868132,0.8445229681978799,0.8518518518518519,0.8393550313526426
